72,67790
72,67946
72,68107
72,68268
72,68435
72,68607
72,68776
72,68927
72,69085
72,69246
72,69393
72,69552
72,69715
72,69878
72,70033
72,70187
72,70338
72,70488
72,70643
72,70804
72,70964
72,71125
72,71232
72,71420
72,71573
72,71717
72,71868
72,72029
72,72183
72,72327
72,72473
72,72611
72,72750
72,72892
72,73033
72,73176
72,73325
72,73475
72,73618
72,73757
72,73898
72,74037
72,74180
72,74332
72,74481
72,74628
72,74776
72,74928
72,75068
72,75209
72,75354
72,75508
72,75663
72,75824
72,75979
72,76129
72,76280
72,76435
72,76589
72,76745
72,76909
72,77073
72,77233
72,77387
72,77541
72,77695
72,77856
72,78020
72,78184
72,78341
72,78492
72,78642
72,78787
72,78931
72,79078
72,79229
72,79377
72,79524
72,79666
72,79805
72,79943
72,80088
72,80233
72,80383
72,80536
72,80691
72,80842
72,80989
72,81131
72,81279
72,81432
72,81594
72,81747
72,81902
72,82054
72,82203
72,82350
72,82498
72,82650
72,82805
72,82965
72,83123
72,83278
72,83423
72,83575
72,83727
72,83879
72,84031
72,84189
72,84351
72,84504
72,84650
72,84802
72,84952
72,85111
72,85276
72,85431
72,85586
72,85737
72,85891
72,86041
72,86190
72,86347
72,86511
72,86666
72,86814
72,86960
72,87100
72,87243
72,87389
72,87535
72,87682
72,87829
72,87981
72,88123
72,88257
72,88393
72,88532
72,88673
72,88817
72,88964
72,89107
72,89244
72,89382
72,89521
72,89659
72,89795
72,89943
72,90093
72,90245
72,90392
72,90538
72,90681
72,90831
72,90979
72,91129
72,91286
72,91441
72,91591
72,91736
72,91877
72,92017
72,92161
72,92314
72,92463
72,92613
72,92764
72,92913
72,93057
72,93208
72,93358
72,93513
72,93676
72,93843
72,94004
72,94157
72,94312
72,94467
72,94630
72,94793
72,94917
72,95115
72,95280
72,95436
72,95585
72,95740
72,95897
72,96061
72,96222
72,96380
72,96534
72,96689
72,96838
72,96992
72,97150
72,97309
72,97475
72,97634
72,97783
72,97932
72,98089
72,98240
72,98393
72,98545
72,98697
72,98849
72,98996
72,99138
72,99283
72,99430
72,99583
72,99734
72,99886
72,100033
72,100175
72,100320
72,100465
72,100609
72,100761
72,100920
72,101079
72,101232
72,101381
72,101532
72,101683
72,101841
72,102004
72,102173
72,102335
72,102496
72,102656
72,102814
72,102970
72,103135
72,103312
72,103483
72,103644
72,103805
72,103965
72,104124
72,104283
72,104447
72,104618
72,104785
72,104942
72,105098
72,105257
72,105421
72,105590
72,105756
72,105923
72,106085
72,106247
72,106404
72,106559
72,106728
72,106896
72,107060
72,107221
72,107377
72,107531
72,107687
72,107848
72,108008
72,108171
72,108334
72,108493
72,108644
72,108798
72,108951
72,109112
72,109273
72,109433
72,109591
72,109748
72,109898
72,110046
72,110198
72,110353
72,110513
72,110672
72,110825
72,110973
72,111126
72,111275
72,111426
72,111581
72,111737
72,111891
72,112043
72,112188
72,112333
72,112484
72,112637
72,112794
72,112953
72,113112
72,113263
72,113419
72,113573
72,113726
72,113881
72,114051
72,114217
72,114372
72,114527
72,114678
72,114833
72,114987
72,115146
72,115308
72,115476
72,115632
72,115783
72,115934
72,116086
72,116240
72,116403
72,116566
72,116725
72,116882
72,117037
72,117190
72,117343
72,117498
72,117659
72,117824
72,117978
72,118131
72,118284
72,118439
72,118588
72,118744
72,118905
72,119063
72,119221
72,119372
72,119522
72,119674
72,119831
72,119990
72,120152
72,120313
72,120468
72,120623
72,120778
72,120933
72,121087
72,121253
72,121417
72,121575
72,121725
72,121877
72,122034
72,122192
72,122351
72,122513
72,122680
72,122838
72,122992
72,123145
72,123298
72,123452
72,123616
72,123777
72,123935
72,124089
72,124246
72,124398
72,124544
72,124700
72,124863
72,125026
72,125182
72,125336
72,125487
72,125642
72,125793
72,125948
72,126109
72,126265
72,126422
72,126576
72,126728
72,126873
72,127028
72,127189
72,127348
72,127505
72,127662
72,127816
72,127970
72,128121
72,128274
72,128439
72,128605
72,128762
72,128914
72,129068
72,129218
72,129369
72,129527
72,129686
72,129845
72,130004
72,130158
72,130304
72,130454
72,130607
72,130768
72,130932
72,131089
72,131246
72,131403
72,131554
72,131700
72,131855
72,132016
72,132176
72,132335
72,132487
72,132635
72,132787
72,132939
72,133093
72,133250
72,133405
72,133555
72,133707
72,133857
72,133998
72,134140
72,134289
72,134438
72,134581
72,134726
72,134869
72,135007
72,135147
72,135289
72,135431
72,135578
72,135735
72,135886
72,136034
72,136176
72,136322
72,136471
72,136624
72,136777
72,136936
72,137100
72,137259
72,137408
72,137556
72,137708
72,137861
72,138018
72,138178
72,138339
72,138495
72,138648
72,138799
72,138957
72,139114
72,139273
72,139441
72,139609
72,139763
72,139912
72,140071
72,140233
72,140398
72,140556
72,140718
72,140883
72,141041
72,141190
72,141341
72,141510
72,141680
72,141835
72,141992
72,142151
72,142311
72,142460
72,142614
72,142774
72,142939
72,143095
72,143246
72,143388
72,143533
72,143672
72,143817
72,143966
72,144118
72,144263
72,144413
72,144561
72,144704
72,144843
72,144991
72,145148
72,145305
72,145457
72,145611
72,145763
72,145916
72,146067
72,146219
72,146379
72,146541
72,146702
72,146861
72,147018
72,147169
72,147330
72,147493
72,147658
72,147822
72,147984
72,148145
72,148304
72,148462
72,148616
72,148784
72,148951
72,149107
72,149265
72,149420
72,149575
72,149731
72,149890
72,150052
72,150216
72,150379
72,150530
72,150681
72,150835
72,150994
72,151158
72,151320
72,151481
72,151650
72,151808
72,151959
72,152115
72,152278
72,152442
72,152607
72,152769
72,152924
72,153075
72,153224
72,153378
72,153538
72,153694
72,153854
72,154020
72,154178
72,154323
72,154475
72,154636
72,154806
72,154970
72,155128
72,155286
72,155394
72,155583
72,155745
72,155913
72,156082
72,156246
72,156408
72,156563
72,156715
72,156869
72,157025
72,157185
72,157349
72,157512
72,157669
72,157820
72,157971
72,158124
72,158283
72,158447
72,158608
72,158769
72,158927
72,159079
72,159232
72,159387
72,159547
72,159714
72,159883
72,160043
72,160198
72,160355
72,160514
72,160671
72,160836
72,161000
72,161168
72,161328
72,161483
72,161636
72,161802
72,161966
72,162127
72,162290
72,162452
72,162610
72,162765
72,162920
72,163080
72,163247
72,163413
72,163571
72,163730
72,163883
72,164041
72,164197
72,164361
72,164525
72,164695
72,164858
72,165012
72,165168
72,165324
72,165484
72,165647
72,165815
72,165978
72,166140
72,166299
72,166453
72,166605
72,166769
72,166940
72,167108
72,167262
72,167412
72,167571
72,167731
72,167887
72,168044
72,168209
72,168378
72,168540
72,168686
72,168836
72,168999
72,169163
72,169317
72,169475
72,169635
72,169796
72,169910
72,170093
72,170261
72,170430
72,170598
72,170759
72,170914
72,171043
72,171220
72,171378
72,171532
72,171691
72,171861
72,172027
72,172173
72,172325
72,172481
72,172643
72,172803
72,172962
72,173122
72,173286
72,173441
72,173589
72,173743
72,173866
72,174070
72,174245
72,174411
72,174568
72,174725
72,174887
72,175047
72,175210
72,175374
72,175542
72,175705
72,175860
72,176014
72,176174
72,176332
72,176496
72,176621
72,176821
72,176983
72,177145
72,177302
72,177420
72,177622
72,177798
72,177967
72,178126
72,178288
72,178447
72,178613
72,178776
72,178944
72,179115
72,179280
72,179438
72,179594
72,179754
72,179923
72,180098
72,180263
72,180429
72,180590
72,180749
72,180904
72,181064
72,181234
72,181405
72,181573
72,181733
72,181893
72,182054
72,182217
72,182379
72,182547
72,182714
72,182883
72,183040
72,183195
72,183358
72,183527
72,183698
72,183862
72,184031
72,184191
72,184354
72,184512
72,184673
72,184844
72,185016
72,185185
72,185340
72,185500
72,185660
72,185823
72,185986
72,186153
72,186323
72,186486
72,186642
72,186796
72,186954
72,187118
72,187285
72,187452
72,187613
72,187775
72,187933
72,188091
72,188252
72,188421
72,188589
72,188760
72,188921
72,189076
72,189236
72,189396
72,189559
72,189728
72,189898
72,190059
72,190221
72,190377
72,190530
72,190693
72,190857
72,191021
72,191182
72,191340
72,191494
72,191653
72,191812
72,191971
72,192142
72,192306
72,192467
72,192628
72,192743
72,192933
72,193103
72,193273
72,193442
72,193611
72,193772
72,193926
72,194084
72,194242
72,194409
72,194580
72,194745
72,194902
72,195062
72,195221
72,195340
72,195530
72,195693
72,195860
72,196024
72,196177
72,196328
72,196489
72,196647
72,196812
72,196977
72,197139
72,197304
72,197464
72,197618
72,197773
72,197943
72,198108
72,198272
72,198432
72,198589
72,198746
72,198907
72,199066
72,199230
72,199400
72,199566
72,199720
72,199870
72,200020
72,200175
72,200335
72,200498
72,200658
72,200820
72,200977
72,201126
72,201275
72,201435
72,201592
72,201755
72,201917
72,202077
72,202228
72,202383
72,202544
72,202702
72,202863
72,203035
72,203207
72,203359
72,203513
72,203674
72,203839
72,203998
72,204164
72,204337
72,204496
72,204655
72,204813
72,204976
72,205134
72,205301
72,205471
72,205635
72,205784
72,205938
72,206097
72,206258
72,206410
72,206575
72,206744
72,206907
72,207050
72,207204
72,207364
72,207533
72,207691
72,207851
72,208020
72,208182
72,208326
72,208476
72,208636
72,208804
72,208961
72,209122
72,209282
72,209441
72,209563
72,209743
72,209907
72,210076
72,210245
72,210411
72,210566
72,210718
72,210873
72,211035
72,211197
72,211358
72,211523
72,211683
72,211836
72,211992
72,212143
72,212304
72,212467
72,212634
72,212793
72,212953
72,213105
72,213264
72,213422
72,213583
72,213748
72,213915
72,214076
72,214233
72,214390
72,214546
72,214712
72,214878
72,215041
72,215207
72,215370
72,215524
72,215678
72,215836
72,216002
72,216173
72,216338
72,216498
72,216662
72,216823
72,216983
72,217146
72,217318
72,217487
72,217652
72,217809
72,217965
72,218125
72,218286
72,218450
72,218616
72,218781
72,218939
72,219098
72,219251
72,219407
72,219572
72,219741
72,219905
72,220067
72,220223
72,220381
72,220543
72,220703
72,220816
72,221020
72,221188
72,221348
72,221501
72,221658
72,221818
72,221982
72,222146
72,222308
72,222474
72,222629
72,222783
72,222942
72,223103
72,223272
72,223441
72,223607
72,223766
72,223927
72,224082
72,224245
72,224409
72,224574
72,224742
72,224905
72,225062
72,225215
72,225376
72,225538
72,225702
72,225865
72,226027
72,226188
72,226344
72,226496
72,226656
72,226824
72,226991
72,227154
72,227313
72,227470
72,227627
72,227785
72,227949
72,228116
72,228285
72,228447
72,228603
72,228758
72,228916
72,229077
72,229247
72,229416
72,229579
72,229741
72,229902
72,230054
72,230212
72,230374
72,230544
72,230708
72,230868
72,231020
72,231181
72,231338
72,231493
72,231657
72,231824
72,231987
72,232145
72,232299
72,232453
72,232616
72,232777
72,232938
72,233103
72,233265
72,233419
72,233575
72,233731
72,233892
72,234058
72,234226
72,234388
72,234515
72,234696
72,234853
72,234972
72,235165
72,235331
72,235500
72,235664
72,235817
72,235971
72,236126
72,236289
72,236457
72,236623
72,236784
72,236951
72,237107
72,237262
72,237421
72,237586
72,237755
72,237923
72,238081
72,238239
72,238402
72,238560
72,238717
72,238888
72,239054
72,239223
72,239382
72,239537
72,239693
72,239859
72,240023
72,240190
72,240356
72,240517
72,240674
72,240832
72,240989
72,241096
72,241302
72,241469
72,241635
72,241794
72,241946
72,242106
72,242268
72,242379
72,242580
72,242751
72,242917
72,243073
72,243230
72,243388
72,243556
72,243724
72,243888
72,244050
72,244214
72,244372
72,244531
72,244692
72,244863
72,245036
72,245202
72,245361
72,245526
72,245689
72,245855
72,245975
72,246181
72,246352
72,246521
72,246678
72,246838
72,247003
72,247132
72,247329
72,247497
72,247661
72,247822
72,247977
72,248133
72,248295
72,248464
72,248630
72,248793
72,248951
72,249109
72,249267
72,249426
72,249594
72,249763
72,249933
72,250094
72,250254
72,250411
72,250571
72,250736
72,250908
72,251077
72,251241
72,251401
72,251561
72,251717
72,251879
72,252043
72,252213
72,252381
72,252542
72,252657
72,252850
72,253014
72,253178
72,253344
72,253512
72,253678
72,253835
72,253988
72,254147
72,254315
72,254483
72,254612
72,254809
72,254971
72,255131
72,255285
72,255442
72,255610
72,255782
72,255947
72,256104
72,256267
72,256425
72,256585
72,256748
72,256915
72,257085
72,257251
72,257405
72,257563
72,257721
72,257878
72,258052
72,258221
72,258384
72,258549
72,258706
72,258862
72,259021
72,259187
72,259355
72,259524
72,259689
72,259845
72,260006
72,260165
72,260328
72,260497
72,260665
72,260831
72,260996
72,261152
72,261313
72,261479
72,261649
72,261817
72,261987
72,262144
72,262306
72,262464
72,262623
72,262789
72,262963
72,263128
72,263291
72,263448
72,263608
72,263769
72,263931
72,264095
72,264267
72,264435
72,264594
72,264750
72,264910
72,265073
72,265245
72,265409
72,265572
72,265737
72,265896
72,266050
72,266207
72,266367
72,266536
72,266702
72,266861
72,267014
72,267173
72,267327
72,267485
72,267652
72,267818
72,267984
72,268143
72,268296
72,268446
72,268602
72,268759
72,268924
72,269085
72,269244
72,269399
72,269558
72,269714
72,269874
72,270040
72,270214
72,270383
72,270542
72,270701
72,270864
72,271028
72,271195
72,271363
72,271537
72,271702
72,271860
72,272016
72,272178
72,272346
72,272514
72,272682
72,272848
72,273010
72,273168
72,273323
72,273487
72,273654
72,273823
72,273988
72,274151
72,274308
72,274470
72,274629
72,274791
72,274957
72,275121
72,275279
72,275434
72,275587
72,275741
72,275906
72,276025
72,276226
72,276393
72,276554
72,276710
72,276868
72,277028
72,277191
72,277359
72,277527
72,277686
72,277844
72,278000
72,278156
72,278322
72,278487
72,278656
72,278821
72,278984
72,279138
72,279297
72,279457
72,279624
72,279794
72,279959
72,280118
72,280281
72,280437
72,280593
72,280756
72,280923
72,281090
72,281254
72,281405
72,281562
72,281723
72,281883
72,282047
72,282216
72,282384
72,282549
72,282709
72,282862
72,283028
72,283198
72,283364
72,283529
72,283696
72,283854
72,284013
72,284169
72,284328
72,284501
72,284672
72,284833
72,284991
72,285148
72,285309
72,285473
72,285637
72,285806
72,285978
72,286140
72,286293
72,286449
72,286608
72,286776
72,286947
72,287111
72,287279
72,287443
72,287603
72,287758
72,287922
72,288088
72,288259
72,288423
72,288578
72,288737
72,288897
72,289045
72,289220
72,289390
72,289508
72,289708
72,289867
72,290025
72,290189
72,290358
72,290527
72,290693
72,290860
72,291022
72,291184
72,291340
72,291505
72,291680
72,291850
72,292014
72,292174
72,292332
72,292493
72,292655
72,292818
72,292987
72,293156
72,293317
72,293472
72,293630
72,293790
72,293958
72,294125
72,294295
72,294460
72,294624
72,294780
72,294942
72,295105
72,295273
72,295445
72,295611
72,295772
72,295931
72,296089
72,296252
72,296416
72,296584
72,296748
72,296911
72,297069
72,297225
72,297385
72,297551
72,297722
72,297888
72,298054
72,298209
72,298368
72,298525
72,298688
72,298857
72,299026
72,299197
72,299356
72,299514
72,299673
72,299838
72,300003
72,300169
72,300336
72,300501
72,300658
72,300814
72,300972
72,301138
72,301310
72,301479
72,301643
72,301805
72,301967
72,302123
72,302286
72,302454
72,302624
72,302793
72,302952
72,303104
72,303263
72,303419
72,303577
72,303740
72,303850
72,303913
72,304073
72,304230
72,304384
72,304536
72,304703
72,304869
72,305032
72,305195
72,305352
72,305509
72,305668
72,305823
72,305984
72,306158
72,306325
72,306480
72,306637
72,306794
72,306954
72,307118
72,307282
72,307453
72,307623
72,307783
72,307937
72,308095
72,308253
72,308421
72,308587
72,308748
72,308915
72,309075
72,309232
72,309388
72,309549
72,309718
72,309888
72,310053
72,310206
72,310367
72,310525
72,310686
72,310849
72,311016
72,311183
72,311349
72,311504
72,311655
72,311819
72,311982
72,312147
72,312307
72,312467
72,312624
72,312747
72,312930
72,313086
72,313257
72,313423
72,313585
72,313741
72,313897
72,314053
72,314214
72,314374
72,314540
72,314662
72,314860
72,315017
72,315176
72,315285
72,315474
72,315643
72,315810
72,315976
72,316140
72,316298
72,316452
72,316608
72,316772
72,316943
72,317111
72,317272
72,317432
72,317595
72,317758
72,317919
72,318089
72,318257
72,318429
72,318589
72,318745
72,318903
72,319069
72,319201
72,319399
72,319571
72,319733
72,319895
72,320051
72,320211
72,320379
72,320553
72,320719
72,320882
72,321040
72,321198
72,321358
72,321518
72,321685
72,321854
72,321989
72,322180
72,322337
72,322494
72,322655
72,322823
72,322988
72,323153
72,323315
72,323473
72,323627
72,323779
72,323920
72,324095
72,324262
72,324419
72,324572
72,324721
72,324871
72,325020
72,325172
72,325328
72,325481
72,325635
72,325782
72,325921
72,326057
72,326201
72,326349
72,326502
72,326652
72,326803
72,326949
72,327098
72,327243
72,327394
72,327548
72,327711
72,327874
72,328027
72,328178
72,328331
72,328487
72,328639
72,328799
72,328962
72,329123
72,329280
72,329437
72,329556
72,329733
72,329898
72,330068
72,330229
72,330388
72,330549
72,330699
72,330852
72,331012
72,331180
72,331339
72,331509
72,331673
72,331816
72,331963
72,332113
72,332254
72,332401
72,332551
72,332692
72,332834
72,332975
72,333112
72,333242
72,333380
72,333526
72,333675
72,333817
72,333968
72,334114
72,334261
72,334406
72,334554
72,334701
72,334857
72,335014
72,335173
72,335326
72,335474
72,335623
72,335783
72,335942
72,336098
72,336267
72,336439
72,336594
72,336744
72,336903
72,337067
72,337229
72,337393
72,337560
72,337722
72,337875
72,338023
72,338171
72,338326
72,338481
72,338643
72,338805
72,338957
72,339108
72,339265
72,339420
72,339578
72,339740
72,339904
72,340066
72,340220
72,340373
72,340528
72,340689
72,340851
72,341014
72,341176
72,341329
72,341484
72,341638
72,341790
72,341946
72,342116
72,342278
72,342434
72,342588
72,342742
72,342899
72,343055
72,343215
72,343377
72,343545
72,343701
72,343853
72,344008
72,344163
72,344325
72,344491
72,344657
72,344818
72,344977
72,345130
72,345284
72,345440
72,345598
72,345766
72,345930
72,346086
72,346234
72,346388
72,346539
72,346694
72,346846
72,347008
72,347165
72,347322
72,347468
72,347617
72,347770
72,347928
72,348089
72,348248
72,348407
72,348563
72,348715
72,348866
72,349019
72,349180
72,349345
72,349507
72,349613
72,349793
72,349941
72,350089
72,350236
72,350386
72,350538
72,350690
72,350839
72,350983
72,351128
72,351271
72,351415
72,351567
72,351717
72,351868
72,352017
72,352167
72,352311
72,352453
72,352599
72,352755
72,352911
72,353070
72,353232
72,353388
72,353539
72,353696
72,353858
72,354021
72,354184
72,354353
72,354516
72,354675
72,354829
72,354988
72,355151
72,355322
72,355487
72,355651
72,355812
72,355971
72,356129
72,356284
72,356451
72,356616
72,356776
72,356928
72,357081
72,357233
72,357387
72,357540
72,357697
72,357854
72,358011
72,358156
72,358300
72,358442
72,358585
72,358730
72,358886
72,359036
72,359181
72,359328
72,359472
72,359611
72,359748
72,359891
72,360038
72,360187
72,360339
72,360480
72,360617
72,360758
72,360898
72,361037
72,361178
72,361231
72,361405
72,361580
72,361758
72,361945
72,362136
72,362316
72,362490
72,362664
72,362836
72,363019
72,363202
72,363385
72,363565
72,363746
72,363923
72,364097
72,364279
72,364462
72,364642
72,364812
72,364980
72,365154
72,365331
72,365511
72,365688
72,365859
72,366031
72,366200
72,366363
72,366535
72,366715
72,366897
72,367068
72,367236
72,367399
72,367557
72,367718
72,367879
72,368039
72,368197
72,368358
72,368509
72,368661
72,368818
72,368980
72,369148
72,369319
72,369476
72,369627
72,369782
72,369941
72,370103
72,370269
72,370439
72,370606
72,370769
72,370925
72,371082
72,371240
72,371405
72,371567
72,371728
72,371889
72,372051
72,372219
72,372392
72,372570
72,372752
72,372943
72,373128
72,373301
72,373480
72,373658
72,373842
72,374033
72,374217
72,374393
72,374569
72,374743
72,374919
72,375097
72,375282
72,375465
72,375634
72,375802
72,375984
72,376167
72,376353
72,376530
72,376704
72,376875
72,377051
72,377219
72,377383
72,377556
72,377731
72,377900
72,378067
72,378234
72,378399
72,378581
72,378760
72,378933
72,379110
72,379278
72,379444
72,379610
72,379778
72,379951
72,380126
72,380291
72,380451
72,380620
72,380791
72,380963
72,381137
72,381306
72,381479
72,381650
72,381819
72,381991
72,382171
72,382352
72,382536
72,382712
72,382884
72,383061
72,383236
72,383415
72,383597
72,383779
72,383950
72,384110
72,384264
72,384425
72,384588
72,384752
72,384915
72,385069
72,385224
72,385378
72,385529
72,385684
72,385846
72,386006
72,386173
72,386336
72,386494
72,386652
72,386817
72,386985
72,387158
72,387330
72,387497
72,387660
72,387821
72,387979
72,388139
72,388309
72,388477
72,388643
72,388796
72,388950
72,389101
72,389256
72,389417
72,389582
72,389742
72,389900
72,390055
72,390207
72,390359
72,390515
72,390678
72,390841
72,391000
72,391156
72,391309
72,391473
72,391638
72,391800
72,391966
72,392135
72,392302
72,392467
72,392634
72,392807
72,392992
72,393181
72,393367
72,393544
72,393708
72,393877
72,394055
72,394235
72,394419
72,394605
72,394784
72,394954
72,395123
72,395293
72,395479
72,395663
72,395829
72,396003
72,396182
72,396537
72,396723
72,396904
72,397089
72,397257
72,397432
72,397616
72,397800
72,397976
72,398165
72,398346
72,398518
72,398691
72,398870
72,399054
72,399244
72,399424
72,399594
72,399766
72,399939
72,400120
72,400306
72,400492
72,400678
72,400852
72,401024
72,401197
72,401379
72,401563
72,401742
72,401911
72,402074
72,402248
72,402424
72,402605
72,402794
72,402970
72,403150
72,403326
72,403500
72,403682
72,403869
72,404053
72,404240
72,404423
72,404600
72,404782
72,404971
72,405162
72,405361
72,405548
72,405719
72,405888
72,406060
72,406245
72,406437
72,406624
72,406804
72,406987
72,407170
72,407356
72,407537
72,407728
72,407917
72,408089
72,408260
72,408448
72,408640
72,408825
72,409001
72,409169
72,409343
72,409515
72,409689
72,409883
72,410074
72,410262
72,410445
72,410629
72,410821
72,411018
72,411218
72,411407
72,411594
72,411779
72,411961
72,412154
72,412348
72,412545
72,412736
72,412925
72,413114
72,413306
72,413495
72,413694
72,413890
72,414073
72,414256
72,414443
72,414645
72,414846
72,415041
72,415232
72,415414
72,415602
72,415791
72,415989
72,416192
72,416385
72,416570
72,416750
72,416941
72,417142
72,417344
72,417533
72,417725
72,417915
72,418105
72,418310
72,418517
72,418716
72,418897
72,419080
72,419268
72,419453
72,419629
72,419814
72,419993
72,420176
72,420355
72,420542
72,420745
72,420945
72,421139
72,421325
72,421504
72,421696
72,421893
72,422094
72,422295
72,422489
72,422680
72,422878
72,423080
72,423292
72,423500
72,423698
72,423897
72,424100
72,424305
72,424510
72,424716
72,424915
72,425108
72,425242
72,425487
72,425681
72,425873
72,426058
72,426240
72,426426
72,426619
72,426822
72,427026
72,427215
72,427394
72,427581
72,427767
72,427947
72,428131
72,428309
72,428489
72,428662
72,428829
72,429014
72,429210
72,429409
72,429599
72,429783
72,429976
72,430174
72,430372
72,430571
72,430759
72,430943
72,431124
72,431311
72,431514
72,431715
72,431907
72,432094
72,432278
72,432458
72,432647
72,432844
72,433048
72,433237
72,433412
72,433592
72,433768
72,433957
72,434141
72,434323
72,434495
72,434666
72,434839
72,435025
72,435226
72,435434
72,435639
72,435832
72,436030
72,436244
72,436352
72,436588
72,436789
72,436982
72,437177
72,437373
72,437579
72,437789
72,437981
72,438175
72,438372
72,438580
72,438791
72,438998
72,439204
72,439394
72,439589
72,439794
72,440004
72,440214
72,440412
72,440600
72,440800
72,441007
72,441219
72,441430
72,441634
72,441828
72,442023
72,442229
72,442435
72,442632
72,442830
72,443027
72,443224
72,443436
72,443649
72,443858
72,444055
72,444252
72,444452
72,444663
72,444879
72,445081
72,445278
72,445479
72,445681
72,445891
72,446108
72,446320
72,446518
72,446719
72,446932
72,447142
72,447353
72,447561
72,447762
72,447956
72,448161
72,448377
72,448587
72,448781
72,448978
72,449177
72,449383
72,449584
72,449790
72,450000
72,450194
72,450393
72,450602
72,450815
72,451028
72,451233
72,451438
72,451640
72,451854
72,452071
72,452281
72,452481
72,452681
72,452882
72,453097
72,453315
72,453520
72,453718
72,453918
72,454126
72,454326
72,454535
72,454734
72,454923
72,455104
72,455292
72,455499
72,455701
72,455897
72,456099
72,456292
72,456485
72,456687
72,456892
72,457099
72,457292
72,457480
72,457686
72,457900
72,458105
72,458315
72,458514
72,458710
72,458915
72,459122
72,459332
72,459537
72,459729
